tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating
tt0364943,And When She Was Bad...,1973,85,Drama,4.5
tt0065242,The Hot Month of August,1966,88,"Crime,Drama,Thriller",6.1
tt5291044,Life in Park Street,2012,153,"Drama,Family",5.1
tt4438990,Sir Doug and the Genuine Texas Cosmic Groove,2015,83,"Biography,Documentary,History",8.2
tt1059955,The Pixar Story,2007,88,Documentary,7.7
tt0299681,City in Panic,1986,85,"Crime,Horror,Thriller",4.5
tt11396110,Kusum Manohar Lele,1998,115,Drama,8.4
tt0108396,Trotskiy,1994,98,"Biography,Drama",6.4
tt0128702,Tanya,1976,79,"Comedy,Drama",4.7
tt5998016,Garam,2016,147,"Action,Romance",5.3
tt3958054,Impunity,2014,85,Thriller,6.1
tt0176175,August Sunday,1961,83,Comedy,6.2
tt0496247,Blind Eye,2007,96,Action,2.9
tt0123209,The Other Sister,1999,129,"Comedy,Drama,Romance",6.4
tt0037766,Hasta que perdió Jalisco,1945,115,"Comedy,Drama,Musical",5.6
tt1073482,Banshee!!!,2008,86,"Action,Horror",3.5
tt2879386,Tarsus,2013,89,Drama,7.0
tt6246352,Potetmos,2017,65,"Action,Adventure,Comedy",7.7
tt0278666,Raped by an Angel 5: The Final Judgement,2000,84,"Crime,Mystery,Thriller",4.3
tt1265066,Innocent Lust,1977,86,"Drama,Romance",5.3
tt0084726,Star Trek II: The Wrath of Khan,1982,113,"Action,Adventure,Sci-Fi",7.7
tt0396781,Peculiarities of the National Politics,2003,83,Comedy,4.7
tt7654476,Made in Hollywood: Hitchcocks Blondinen,2016,60,Documentary,8.0
tt1241229,Watch out! Red light,2003,95,Drama,3.1
tt1086793,Shaniko,2008,90,Drama,7.6
tt4818844,10: The Secret Mission,2017,88,"Action,Crime,Drama",5.3
tt0492105,Kördügüm,1982,84,"Drama,Music",4.7
tt6467738,Irada,2017,109,"Drama,Mystery,Thriller",6.3
tt1325702,Journey from Zanskar,2010,90,Documentary,8.9
tt2736254,Absence,2013,84,"Horror,Sci-Fi,Thriller",4.1
tt1155508,The Last Continent,2007,120,Documentary,6.9
tt0216279,Wild About Harry,2000,91,"Comedy,Drama,Romance",6.0
tt0368089,November,2004,73,"Drama,Mystery,Thriller",5.4
tt0389796,The Best Thief in the World,2004,93,"Comedy,Drama",5.1
tt3268288,A Reunion,2014,79,"Comedy,Drama,Romance",5.4
tt0390583,Umi sora sango-no iitsutae,1991,110,Drama,6.9
tt5390430,"Accidental Courtesy: Daryl Davis, Race & America",2016,96,"Biography,Documentary,History",7.6
tt0445949,Sex/Life in L.A. 2: Cycles of Porn,2005,104,Documentary,5.7
tt0059082,The Lady of the Dawn,1966,101,Drama,7.1
tt1310601,Invisible City,2007,58,Documentary,7.2
tt0039035,Till the Clouds Roll By,1946,132,"Biography,Musical",6.3
tt0045510,Easy Years,1953,98,Comedy,7.5
tt18559720,The OctoGames,2022,88,"Action,Horror,Sci-Fi",4.4
tt15655974,Infiltration,2022,110,"Drama,History,Thriller",5.5
tt10052156,Shell and Joint,2019,154,Drama,5.8
tt0064745,Nyu jirando no wakadaishô,1969,86,Drama,6.0
tt0070447,Submersion of Japan,1973,143,"Action,Drama,Sci-Fi",5.5
tt5623936,Stuck,2019,84,Drama,8.8
tt0085764,Joysticks,1983,88,Comedy,4.4
tt12877640,A Classic Horror Story,2021,95,"Drama,Horror,Mystery",5.7
tt0070859,Unsere Tante ist das Letzte,1973,101,"Comedy,Crime,Romance",3.8
tt0104946,Music for the Movies: Bernard Herrmann,1992,58,"Biography,Documentary,Music",7.5
tt0905992,"Dobrý den, mesto",1976,77,Drama,3.4
tt21340300,Untold: The Girlfriend Who Didn't Exist,2022,124,"Biography,Documentary,Sport",7.2
tt0172541,Hausfrauen 6: Warum gehen Frauen fremd...,1977,91,Comedy,3.5
tt1278336,In Therapy,2009,90,"Comedy,Drama,Romance",6.4
tt0986263,Surrogates,2009,89,"Action,Sci-Fi,Thriller",6.3
tt0047171,Letters from My Windmill,1954,160,"Comedy,Drama",6.9
tt4714896,On Wings of Eagles,2016,108,"Biography,Drama,History",5.6
tt3425108,Silence,2013,120,"Drama,Thriller",4.7
tt5037358,Almost Dead,2016,85,"Drama,Horror,Thriller",3.4
tt5860542,Loulou et autres loups,2003,58,"Animation,Family",6.6
tt5839938,Honnouji Hotel,2017,120,"Comedy,Fantasy",6.2
tt13944642,Tickles the Clown,2021,75,"Horror,Sci-Fi",1.8
tt1132472,My Big Love,2008,110,"Drama,Romance",5.9
tt5487052,Election Day 2,2016,105,Comedy,6.2
tt9438926,Tour of Mythicality,2018,82,Comedy,7.6
tt0120587,Antz,1998,83,"Adventure,Animation,Comedy",6.6
tt0058864,4 x 4,1965,105,"Comedy,Drama",7.1
tt5679536,A Decent Woman,2016,104,Drama,5.8
tt7162404,Filmus,2017,75,Drama,7.0
tt0050676,The Man Without a Body,1957,80,"Horror,Sci-Fi",4.7
tt0061960,A Matter of Innocence,1967,102,"Comedy,Drama,Romance",6.2
tt12015604,The Long River Slides,2019,53,Documentary,8.0
tt8160922,Quo Vadis 2020,2020,70,Documentary,9.4
tt0226237,Le sport et les hommes,1961,59,"Documentary,Sport",6.6
tt0375172,Until the Night,2004,87,Drama,5.2
tt3201736,Run the Race,2018,101,"Drama,Sport",6.0
tt3249394,North Passage,2014,62,Drama,8.6
tt5187532,Before Anything You Say,2016,61,Drama,3.9
tt0181722,Downstream from the Sun,1969,95,"Drama,Romance",7.3
tt5994894,The 13th Friday,2017,95,"Horror,Thriller",2.6
tt13648230,In the Same Breath,2021,95,Documentary,7.6
tt4354146,Cheerleader Camp: To the Death,2014,70,Horror,3.4
tt0159802,Udar! Eshchyo udar!,1968,100,"Comedy,Sport",6.2
tt12861850,Chandigarh Kare Aashiqui,2021,117,"Comedy,Crime,Drama",6.8
tt0087015,C.H.U.D.,1984,88,"Horror,Sci-Fi",5.6
tt0120390,Turbulence,1997,100,"Action,Thriller",4.9
tt0420982,Blind Man's Bluff,2005,111,"Comedy,Crime,Thriller",7.2
tt0093791,Morning Patrol,1987,108,"Drama,Sci-Fi",7.1
tt0049848,The Three Outlaws,1956,74,"Romance,Western",5.8
tt0082929,Dangerous Love,1981,87,"Comedy,Drama",5.2
tt0110255,Kickboxer 4: The Aggressor,1994,90,"Action,Sport",4.0
tt0074081,...I drugie ofitsialnye litsa,1976,89,Drama,5.5
tt0218317,Hammer the Toff,1952,71,"Crime,Drama,Film-Noir",6.0
tt0420975,Truth & Conviction,2002,60,Documentary,9.3
tt4112354,Rough,2014,180,Romance,4.3
tt0272263,The Spring to Come,2001,140,Drama,4.7
tt0070459,Not Now Darling,1973,97,Comedy,5.5
tt2447902,Simple,2012,103,"Comedy,Crime,Drama",7.1
tt8272116,The Social Model,2018,80,Documentary,6.8
tt2127353,Songlap,2011,95,"Action,Drama",7.3
tt0121513,Lakeuksien lukko,1951,79,Drama,5.7
tt0324401,Wind from the East,1959,97,Drama,7.7
tt3615946,Femminilità (in)corporea,2013,94,Drama,3.7
tt0157944,Love in Tokyo,1966,164,"Comedy,Drama,Musical",6.3
tt0100240,The NeverEnding Story II: The Next Chapter,1990,90,"Adventure,Drama,Family",5.0
tt0087658,Macho Man,1985,85,"Action,Crime",4.2
tt2806878,De guerre lasse,2014,94,"Crime,Drama,Thriller",5.4
tt0229062,Yakuza Masterpiece,1970,92,"Action,Crime",6.7
tt7931602,Fame-ish,2020,94,Comedy,5.0
tt5720570,Tenacious Ghost,2015,105,Comedy,4.7
tt0106749,Dönersen Islik Çal,1993,84,Drama,7.4
tt7375198,The Great Big Boo!,2017,50,"Family,Horror,War",5.6
tt1617208,Trust Me,2008,112,"Comedy,Drama,Thriller",7.7
tt2241403,Outpost: Rise of the Spetsnaz,2013,87,"Action,Horror,Sci-Fi",5.0
tt0106950,Fortress,1992,95,"Action,Crime,Sci-Fi",5.9
tt11772704,The Notes of Anna Azzori,2020,72,"Biography,Documentary",5.9
tt10574948,Baby gang,2019,85,Drama,5.5
tt0080685,Encore,1980,92,Drama,7.6
tt4381588,Uma Vida à Espera,2016,93,Drama,6.1
tt0421974,Sky Fighters,2005,102,"Action,Adventure,Drama",5.7
tt1564930,The Approaching of the Hour,2005,114,"Documentary,Music",9.0
tt6333066,Trophy,2017,108,Documentary,7.4
tt17442954,UFO: Allarme rosso... Attacco alla Terra!,1973,83,Sci-Fi,4.4
tt12838774,Nian,2020,77,"Action,Fantasy",5.2
tt0314429,Neu-mi,1980,100,"Drama,Romance",6.4
tt0149609,Aisi Bhi Kya Jaldi Hai,1996,132,"Comedy,Romance",6.8
tt5700676,I Scream on the Beach!,2020,87,Horror,5.4
tt0973784,Bonded Parallels,2009,93,"Drama,History",4.2
tt2038258,Dumafilm,2011,73,Documentary,6.9
tt0266568,I Am an S+M Writer,2000,88,"Comedy,Drama",5.9
tt0376071,Phandebaaz,1978,150,"Action,Comedy",7.1
tt4205718,Intersect,2020,119,"Horror,Sci-Fi,Thriller",3.7
tt0157299,Aimless Walk - Alexander Hammid,1997,48,Documentary,7.1
tt0211967,Bumerang,1979,112,Drama,6.4
tt10686360,Mystery of the Night,2019,100,"Fantasy,Horror",5.6
tt2666156,The Bible Belt Slasher Pt. II: the Holy Terror!,2013,105,Horror,2.8
tt1688200,Saadhyam,2010,112,Drama,4.2
tt0052360,Vi på Väddö,1958,112,Drama,4.9
tt0063516,Bandits in Rome,1968,105,"Crime,Drama",5.9
tt5164288,Stranger's Relative,2017,90,Thriller,4.7
tt0091463,La coda del diavolo,1986,89,Romance,5.6
tt12359080,Zero Contact,2022,97,Thriller,3.0
tt2402131,Kismet Love Paisa Dilli,2012,129,"Adventure,Comedy,Crime",4.4
tt2525092,Don't Get Killed in Alaska,2014,96,Drama,8.4
tt16480822,Charmx Does America,2021,50,Animation,8.8
tt2152819,Regissören,2011,71,"Comedy,Fantasy,Horror",7.0
tt1128082,Visual Purple,2007,90,"Drama,Thriller",8.6
tt3302706,Boychoir,2014,103,"Drama,Music",6.7
tt4886942,The Lurking Man,2017,90,"Drama,Fantasy,Horror",5.4
tt0172690,Bondage,1968,97,"Action,Drama,Romance",6.1
tt10940672,Out of Place,2019,86,Documentary,7.2
tt0107799,Pelotazo nacional,1993,80,Comedy,4.7
tt0072979,Female Trouble,1974,89,"Comedy,Crime",7.1
tt6134214,Chocolate,2016,104,"Comedy,Thriller",5.5
tt0058124,All These Women,1964,80,Comedy,5.4
tt0063985,The Adding Machine,1969,100,Comedy,6.1
tt15084278,Crusaders: Ex Jehovah's Witnesses Speak Out,2021,87,Documentary,9.0
tt0044364,Another Man's Poison,1951,90,"Crime,Drama,Film-Noir",6.8
tt0095793,L'orchestre rouge,1989,173,"Adventure,Drama,History",6.3
tt5062938,While We Live,2017,98,Drama,6.8
tt0095156,Filou,1988,91,Drama,5.2
tt1106778,Gurdian,2009,90,Horror,4.3
tt9482402,Where Is The Venkatalakshmi,2019,139,"Comedy,Horror",4.3
tt2154824,In me non c'è che futuro,2011,144,Documentary,6.7
tt1905005,Rage: Midsummer's Eve,2015,90,"Horror,Mystery,Thriller",4.8
tt1210840,Teary Sockets,2008,97,Comedy,6.5
tt0038685,The Laughing Lady,1946,100,"Drama,Musical",5.7
tt0345631,Maskeli besler,1968,94,Western,5.9
tt0833422,"Aviva, My Love",2006,107,Drama,7.2
tt0046226,El rapto,1954,85,"Comedy,Drama,Music",7.1
tt0358353,Devil Take This Train to Hell,1977,90,Action,6.4
tt0420199,Snake Shadow Lama Fist,1976,69,"Action,Drama",4.2
tt2421504,Ondu Kshanadalli,2012,112,Drama,7.6
tt0443756,Marronnier,2004,79,Horror,3.6
tt1251351,Ich. Immendorff,2008,98,"Biography,Documentary",4.9
tt0062694,Badarna,1968,98,Drama,5.0
tt4565774,Purpose,2015,91,"Action,Crime,Drama",7.0
tt2322457,Ivan the Incredible,2012,80,"Animation,Comedy,Family",4.3
tt1434618,Mandrill,2009,90,"Action,Thriller",5.7
tt1101669,The Wedding of Zein,1976,90,Drama,6.3
tt1444324,Perpetuum Mobile,2008,90,Drama,5.4
tt3557978,Nambiar,2016,140,"Comedy,Sci-Fi",4.7
tt0197981,"Tule tagasi, Lumumba",1992,78,Drama,6.6
tt3021202,Moon and Sun,2014,104,"Drama,Mystery,Thriller",7.7
tt10307922,Home Front,2020,101,"Drama,History,War",5.9
tt0413690,Anoosh of the Airways,1999,95,Comedy,6.1
tt0258655,L'homme atlantique,1981,45,Drama,7.7
tt5948916,All of Us,2016,164,Drama,7.6
tt2417584,Your Time Is Up,2012,85,Drama,5.0
tt0830209,Darkness Waits,2009,75,"Horror,Mystery,Thriller",7.0
tt3184798,Brooklyn,2014,83,"Drama,Music,Musical",6.2
tt0069815,Happy New Year,1973,115,"Comedy,Crime,Drama",7.3
tt5909308,Days of Tafree,2016,155,Comedy,6.8
tt6599340,Bluebeard,2017,117,Thriller,6.4
tt0048770,Conflict,1955,112,"Drama,Romance",6.4
tt4582302,Queen: The Legendary 1975 Concert,2009,50,"Documentary,Music",8.0
tt0436254,Dura,2005,95,"Comedy,Drama",6.5
tt0369339,Collateral,2004,120,"Action,Crime,Drama",7.5
tt0040114,The Cupboard Was Bare,1948,90,"Comedy,Crime",6.7
tt3559254,Tek Ümit - Einzige Hoffnung,2014,90,Drama,10.0
tt0049041,C.I.D.,1956,146,"Action,Crime,Musical",7.1
tt0118995,Do nebicka,1997,90,"Family,Sci-Fi",5.8
tt0944198,The Gig,2006,97,Comedy,4.4
tt2521726,Quell'estate,2008,82,Drama,5.8
tt2166214,Khiladi 786,2012,141,"Action,Comedy,Romance",4.3
tt9863566,Urbanus: De Vuilnisheld,2019,72,"Animation,Comedy",5.3
tt5996836,The Great Father,2017,151,"Action,Crime,Drama",6.9
tt9447600,Raktabeez,2018,127,"Action,Drama",5.2
tt1555093,The Seasoning House,2012,90,"Drama,Horror,Thriller",6.1
tt0056668,A View from the Bridge,1962,118,Drama,7.0
tt7230298,Meiji Tokyo Renka Movie: Yumihari no Serenade,2015,60,"Animation,Fantasy,Romance",8.5
tt8221842,Tench,2019,99,Drama,6.8
tt2597302,Und Äktschn!,2014,98,Comedy,5.5
tt0338374,Betraying Reason,2003,95,Drama,6.7
tt0094179,Treasure of the Moon Goddess,1987,90,"Action,Adventure,Comedy",4.4
tt0043821,Mr Drake's Duck,1951,85,"Comedy,Sci-Fi",5.7
tt12899858,Classmates Minus,2020,122,"Comedy,Drama",7.1
tt13096500,Two Friends,2015,101,Drama,2.9
tt11432356,Tumi O Tumi,2020,127,Family,8.1
tt0035898,Forja de almas,1943,104,"Biography,Drama",4.3
tt0388311,Or (My Treasure),2004,97,"Drama,Romance",7.0
tt0120113,2by4,1998,90,"Drama,Romance",5.3
tt0155985,Pyari Behna,1985,136,"Action,Comedy,Drama",7.1
tt6166002,Donkeyote,2017,86,"Documentary,Family,Western",7.1
tt6921334,Grandfather and Grandson,2019,108,Drama,7.4
tt1538312,Janani,1971,106,Drama,6.6
tt0058758,X-paroni,1964,85,Comedy,5.6
tt1032158,Bruno Manser - Laki Penan,2007,110,Documentary,7.6
tt3086442,Goodnight Mommy,2014,99,"Horror,Mystery,Thriller",6.7
tt0105078,Out on a Limb,1992,93,Comedy,5.3
tt0061144,The Tramplers,1965,105,Western,5.8
tt0350227,Trampen nach Norden,1977,76,Adventure,8.3
tt0110136,Inevitable Grace,1994,103,"Drama,Thriller",3.8
tt5306218,Etsuraku kôsaten: Onna no ura ni deau toki,2016,70,"Mystery,Romance",7.0
tt1075116,Coxless Pair,2008,90,"Drama,Romance,Sport",5.9
tt0056467,The Seven Deadly Sins,1962,113,Comedy,6.3
tt15437042,Curious George: Cape Ahoy,2021,88,"Adventure,Animation,Comedy",6.8
tt6032364,MEAD,2022,105,Sci-Fi,3.1
tt1785386,Love Addiction,2010,92,Drama,5.7
tt2254324,Midnight Show,2016,75,Fantasy,6.7
tt1590005,Debata,1990,136,Drama,7.0
tt1343704,Time You Change,2010,94,"Biography,Drama,Music",3.0
tt0360163,Vsyo moglo byt inache,1982,82,"Drama,Family",3.7
tt3381438,Ninety!,2013,63,Documentary,9.4
tt0071381,Celine and Julie Go Boating,1974,193,"Comedy,Drama,Fantasy",7.3
tt0160987,Time to Say Goodbye?,1997,91,Drama,5.8
tt1531697,The New Republic,2011,100,Thriller,4.4
tt0219228,Women Are Born Twice,1961,99,Drama,7.4
tt2297128,A Fly in the Champagne,2009,49,Sport,7.5
tt0340147,Happily Even After,2004,88,"Comedy,Romance",6.7
tt1624432,Jiggers,2009,84,"Comedy,Drama,Family",8.2
tt6698290,Niñato,2017,72,"Documentary,Drama",5.9
tt3329956,Eu Não Faço a Menor Ideia do Que Eu Tô Fazendo Com a Minha Vida,2012,90,"Comedy,Drama",5.5
tt11762546,Blood Sings,2020,88,"Drama,Fantasy",4.9
tt0126681,"The Sun, the Moon and the Stars",1996,93,Comedy,6.4
tt1245539,Summertime Blues,2009,116,"Comedy,Family",6.2
tt6549356,El Salakhanah,1982,130,Drama,5.7
tt1013557,Denied,2008,65,"Drama,Mystery,Thriller",6.3
tt0421569,Agujero,2004,47,Mystery,7.9
tt0071751,People from the Subway,1974,84,Drama,3.8
tt2095717,Mozart of Rap,2011,87,Drama,8.7
tt0326978,The Street of Desire,1984,125,Drama,5.6
tt0277456,The Ugly King Doesn't Forgive,1967,86,"Adventure,Crime,Drama",6.4
tt5788598,Ibiza: The Silent Movie,2019,91,Documentary,6.0
tt1198410,Bullet in the Head,2008,85,Drama,4.5
tt8574252,The Witch: Part 1 - The Subversion,2018,125,"Action,Mystery,Sci-Fi",7.1
tt5861794,"NO, a Flamenco Tale",2016,75,Musical,6.0
tt0069966,Detroit 9000,1973,106,"Action,Crime,Drama",6.3
tt2926810,ABCs of Death 2,2014,125,"Comedy,Horror",5.4
tt7760890,"I Was at Home, But...",2019,105,Drama,5.6
tt0093582,Munchies,1987,83,"Comedy,Fantasy,Horror",3.9
tt1687900,The Anatomy of Love,2010,100,"Comedy,Drama,Romance",5.1
tt4829436,"Thirty, Single and Fantastic",2016,98,Comedy,5.2
tt0080995,"Khleb, zoloto, nagan",1981,66,Action,6.3
tt1173918,Selbstgespräche,2008,96,"Comedy,Drama",6.0
tt0341503,5 Pattern Dragon Claws,1983,95,"Action,Drama",6.2
tt1499942,Northern Wind,2009,98,Drama,6.3
tt7095820,My lake,2020,100,Drama,5.9
tt2319785,Bonus Features: The Night Brings Charlie,1990,57,Horror,8.6
tt13107632,Utopia Distopia,2020,72,Documentary,6.8
tt2323565,Itaewon salinsageon,2009,100,"Crime,Mystery,Thriller",6.1
tt0111235,"Solo, de wet van de favela",1994,54,Documentary,7.1
tt0137618,Fruits of Summer,1955,105,Comedy,5.1
tt0112257,"301, 302",1995,100,"Horror,Mystery,Thriller",6.4
tt12497102,Hypnotizing Power: The Making of Master of Puppets,2020,50,"Documentary,Music",8.6
tt0277761,Jaan Hazir Hai,1975,140,Drama,6.7
tt4556730,Red Wine in the Dark Night,2015,102,Thriller,4.8
tt1743943,Libertopia,2010,87,"Documentary,News",7.2
tt6236554,Imperial Blue,2019,90,"Drama,Fantasy,Thriller",4.7
tt7137374,Razing Sera,2017,74,"Action,Horror",1.6
tt0037886,"Love, Honor and Goodbye",1945,87,"Comedy,Romance",6.3
tt2145995,Women in Love,2007,59,Documentary,4.6
tt0322991,Krai Thong,2001,92,"Action,Fantasy,Horror",4.5
tt1584824,"The Socialist, the Architect and the Twisted Tower",2005,59,Documentary,7.1
tt0147858,Along the Fango River,1975,115,Drama,5.7
tt0157892,Kill You Twice,1998,86,"Crime,Drama",6.8
tt13190404,The Fog of Peace,2020,87,Documentary,7.7
tt0035106,The Mysterious Rider,1942,56,Western,5.4
tt0287665,Eternal Blood,2002,108,"Action,Horror,Thriller",4.3
tt1686022,Just a Beginning,2010,97,Documentary,7.1
tt1759734,Sawdust City,2011,97,Drama,6.8
tt0117979,The Truth About Cats & Dogs,1996,97,"Comedy,Romance",6.3
tt0406669,The Murmuring Coast,2004,120,Drama,6.4
tt0053376,Tre må man være,1959,80,"Comedy,Romance",5.9
tt0048281,The Ladykillers,1955,91,"Comedy,Crime",7.6
tt11959018,Vengeance,2020,74,Crime,3.7
tt0104873,Min store tjocke far,1992,102,Drama,5.3
tt0456635,A Rota do Brilho,1990,87,Crime,5.4
tt0889190,Geld oder Leben,2008,90,Action,4.7
tt0068464,The Black Decameron,1972,98,"Adventure,Comedy,Romance",5.7
tt2248765,El Manzano Azul,2012,92,"Drama,Family",6.4
tt0199990,Mission for the Dragon,1980,95,"Action,Drama",5.1
tt2621388,Brief von Alex,2013,74,"Drama,Mystery",8.6
tt0099677,The Golden Boat,1990,83,"Adventure,Comedy,Crime",6.3
tt0387463,Olsenbanden Junior går under vann,2003,95,"Comedy,Family",4.9
tt2374144,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,2013,110,"Action,Animation,Comedy",8.3
tt11224748,Woman in the Woods,2020,88,"Action,Adventure,Fantasy",2.4
tt0155257,Thappu Thalangal,1978,131,Drama,7.9
tt0235952,13ta godenitsa na printsa,1987,89,"Adventure,Comedy,Family",7.5
tt1264881,"Ulybka Boga, ili Chisto odesskaya istoriya",2008,117,"Comedy,Fantasy,Romance",5.9
tt21330284,Promise Chronicles - Phase One,2020,135,"Action,Adventure,Drama",8.9
tt0473604,Anukokunda Oka Roju,2005,145,"Mystery,Thriller",8.0
tt3624458,Gittiler 'Sair ve Mechul',2014,97,Drama,4.8
tt0142771,"Policarpo Quaresma, Herói do Brasil",1997,123,Comedy,6.3
tt0445396,The President's Last Bang,2005,102,"Comedy,Drama,History",6.9
tt2113735,Paglu,2011,143,Romance,3.5
tt5863566,Recuperando a mi Ex,2018,95,"Comedy,Romance",3.8
tt1316051,Girls' Night Out,2009,75,Drama,7.5
tt5909128,Molot,2016,111,"Drama,Sport",5.1
tt0893405,The Lights,2009,87,Horror,4.7
tt0057358,Winter Light,1963,81,Drama,8.1
tt2255975,The Hidden Art of Islam,2012,57,Documentary,6.8
tt0093227,Howling III,1987,98,"Comedy,Horror",3.4
tt3477534,Mama Goema,2011,55,"Documentary,Music",8.6
tt0446395,Main Zinda Hoon,1988,120,Drama,7.9
tt0085449,Do góry nogami,1983,93,Drama,7.0
tt0120618,Breakfast of Champions,1999,110,Comedy,4.5
tt0104815,El Mariachi,1992,81,"Action,Crime,Thriller",6.8
tt3175350,The Possession of Nadine,2014,96,"Drama,Horror",5.1
tt9239802,Camp Fire Stories,2018,104,Horror,5.3
tt9811480,Born in Jerusalem and Still Alive,2019,83,"Comedy,Drama,Romance",6.4
tt3415620,I Superbiker 2 - The Showdown,2012,91,Sport,6.2
tt6769284,IF These Walls Could Talk,2017,62,Horror,4.3
tt0498125,Pardonnez-moi,2006,88,Drama,6.5
tt1988142,Di Luar Batas,1984,87,Drama,4.3
tt1098337,Destined to Be Ingested,2008,70,Horror,3.2
tt4614910,White Rage,2015,73,"Biography,Documentary",7.5
tt2841988,Let Me Out,2015,85,"Horror,Thriller",2.9
tt12488306,Bittersweet Chocolate,2014,62,"Drama,Mystery,Thriller",8.7
tt1807072,Mang jian xue di zi,1973,90,"Action,Adventure",6.4
tt1656194,The Comedian,2012,79,"Drama,Romance",5.5
tt11319188,Final Exam,2021,103,Drama,6.0
tt0476560,Join the Flumeride,1998,56,Comedy,7.4
tt11941418,The Monkey King 3D: Uproar in Heaven,2012,90,"Action,Adventure,Animation",7.2
tt7380574,Bordo Bereliler Suriye,2017,97,"Action,Drama,Thriller",3.5
tt6813710,Compañía,2011,83,"Comedy,Drama",7.2
tt0139129,Il corazziere,1960,100,Comedy,5.6
tt10295074,Shadow Country,2020,135,"Drama,History",6.8
tt10393022,AC/DC: Dirty Deeds,2012,65,Documentary,6.9
tt8649438,La Palma,2020,88,"Comedy,Drama,Romance",6.0
tt0101475,Blood Ring,1991,90,Action,4.2
tt0055389,Ryôjû,1961,98,Drama,6.6
tt0477927,Wu qiong dong,2005,90,Drama,5.7
tt0049085,The Guilty,1957,84,"Crime,Drama",5.7
tt0051773,Indiscreet,1958,100,"Comedy,Romance",6.7
tt0089459,Edge of Fury,1978,94,"Action,Crime,Drama",6.4
tt1702002,Light in Darkness: The Return of Red Light Bandit,2010,83,Drama,5.8
tt10874896,Is My Daughter Really Dead?,2019,84,Thriller,4.4
tt0470665,Veinte años no es nada,2004,117,Documentary,7.3
tt0115431,Haru,1996,118,"Drama,Romance",7.5
tt0048635,Sohn ohne Heimat,1955,98,Drama,5.3
tt7784788,Orphan Horse,2018,101,"Drama,Family",6.4
tt8504860,Bi-ki-ui chael-lin-ji ge-im,2016,93,Drama,7.0
tt4183544,Belyy yagel,2014,100,Drama,7.4
tt12829576,Set Roaring War,2020,74,Drama,6.1
tt0062868,Deadfall,1968,120,"Crime,Drama,Thriller",5.7
tt5752468,The Empty Room,2016,52,Documentary,7.2
tt0065674,Dziura w ziemi,1970,92,Drama,6.6
tt6956798,The Cleansing,2019,97,"Drama,Horror,Thriller",4.4
tt11758900,Time of Moulting,2020,80,"Drama,History,Horror",5.4
tt0808474,Soul of Justice: Thelton Henderson's American Journey,2005,57,Documentary,9.5
tt0426863,Aaj Ka Andha Kanoon,2003,46,Action,3.6
tt0073332,"Madrid, Costa Fleming",1976,90,Comedy,4.5
tt1741682,Wintervention,2010,102,"Documentary,Sport",7.3
tt9464190,Tuhinje Pyaar Mein,2019,163,Drama,8.1
tt1334288,A Beautiful Voyage,2008,137,Drama,7.2
tt6054058,Khaidi No. 150,2017,142,"Action,Drama,Romance",5.9
tt2165639,Bhayaanak Mahal,1988,113,Horror,3.6
